year,month,away_tm,away_score,home_tm,home_score
2016,april,Oklahoma City Thunder,124,Denver Nuggets,102
2016,april,Minnesota Timberwolves,124,Golden State Warriors,117
2016,april,Los Angeles Lakers,81,Los Angeles Clippers,103
2016,april,Chicago Bulls,92,Memphis Grizzlies,108
2016,april,Detroit Pistons,89,Miami Heat,107
2016,april,Cleveland Cavaliers,109,Milwaukee Bucks,80
2016,april,New Orleans Pelicans,93,Philadelphia 76ers,107
2016,april,Portland Trail Blazers,115,Sacramento Kings,107
2016,april,Charlotte Hornets,90,Toronto Raptors,96
2016,april,San Antonio Spurs,88,Utah Jazz,86
2016,april,New Orleans Pelicans,97,Boston Celtics,104
2016,april,Houston Rockets,86,Dallas Mavericks,88
2016,april,Cleveland Cavaliers,109,Indiana Pacers,123
2016,april,Los Angeles Clippers,91,Los Angeles Lakers,81
2016,april,Charlotte Hornets,111,New York Knicks,97
2016,april,Detroit Pistons,108,Orlando Magic,104
2016,april,Oklahoma City Thunder,115,Portland Trail Blazers,120
2016,april,Brooklyn Nets,103,Washington Wizards,121
2016,april,Toronto Raptors,87,Atlanta Hawks,95
2016,april,San Antonio Spurs,101,Golden State Warriors,112
2016,april,Phoenix Suns,124,Houston Rockets,115
2016,april,Chicago Bulls,98,Miami Heat,106
2016,april,Minnesota Timberwolves,105,Sacramento Kings,97
2016,april,Milwaukee Bucks,109,Boston Celtics,124
2016,april,Brooklyn Nets,99,Charlotte Hornets,113
2016,april,Memphis Grizzlies,93,Dallas Mavericks,103
2016,april,San Antonio Spurs,98,Denver Nuggets,102
2016,april,Washington Wizards,99,Detroit Pistons,112
2016,april,Los Angeles Lakers,102,New Orleans Pelicans,110
2016,april,Miami Heat,109,Orlando Magic,112
2016,april,New York Knicks,109,Philadelphia 76ers,102
2016,april,Indiana Pacers,98,Toronto Raptors,111
2016,april,Los Angeles Clippers,102,Utah Jazz,99
2016,april,Boston Celtics,107,Atlanta Hawks,118
2016,april,Cleveland Cavaliers,102,Chicago Bulls,105
2016,april,Golden State Warriors,100,Memphis Grizzlies,99
2016,april,Phoenix Suns,121,New Orleans Pelicans,100
2016,april,Minnesota Timberwolves,106,Portland Trail Blazers,105
2016,april,Oklahoma City Thunder,112,Sacramento Kings,114
2016,april,Utah Jazz,100,Denver Nuggets,84
2016,april,Los Angeles Lakers,110,Houston Rockets,130
2016,april,Brooklyn Nets,105,Indiana Pacers,129
2016,april,Dallas Mavericks,91,Los Angeles Clippers,98
2016,april,Orlando Magic,96,Miami Heat,118
2016,april,Toronto Raptors,93,New York Knicks,89
2016,april,Milwaukee Bucks,109,Philadelphia 76ers,108
2016,april,Golden State Warriors,92,San Antonio Spurs,86
2016,april,Charlotte Hornets,98,Washington Wizards,113
2016,april,Charlotte Hornets,114,Boston Celtics,100
2016,april,Washington Wizards,120,Brooklyn Nets,111
2016,april,Atlanta Hawks,94,Cleveland Cavaliers,109
2016,april,Houston Rockets,129,Minnesota Timberwolves,105
2016,april,Chicago Bulls,121,New Orleans Pelicans,116
2016,april,Los Angeles Lakers,79,Oklahoma City Thunder,112
2016,april,Milwaukee Bucks,98,Orlando Magic,107
2016,april,Sacramento Kings,105,Phoenix Suns,101
2016,april,Dallas Mavericks,101,Utah Jazz,92
2016,april,Miami Heat,99,Detroit Pistons,93
2016,april,New York Knicks,90,Indiana Pacers,102
2016,april,Memphis Grizzlies,84,Los Angeles Clippers,110
2016,april,Oklahoma City Thunder,98,San Antonio Spurs,102
2016,april,Philadelphia 76ers,98,Toronto Raptors,122
2016,april,Miami Heat,88,Boston Celtics,98
2016,april,Toronto Raptors,103,Brooklyn Nets,96
2016,april,Philadelphia 76ers,105,Chicago Bulls,115
2016,april,Orlando Magic,103,Charlotte Hornets,117
2016,april,Detroit Pistons,112,Cleveland Cavaliers,110
2016,april,San Antonio Spurs,96,Dallas Mavericks,91
2016,april,Memphis Grizzlies,104,Golden State Warriors,125
2016,april,Sacramento Kings,81,Houston Rockets,116
2016,april,Utah Jazz,96,Los Angeles Lakers,101
2016,april,Indiana Pacers,97,Milwaukee Bucks,92
2016,april,New Orleans Pelicans,109,Minnesota Timberwolves,144
2016,april,Los Angeles Clippers,105,Phoenix Suns,114
2016,april,Denver Nuggets,99,Portland Trail Blazers,107
2016,april,Atlanta Hawks,98,Washington Wizards,109
2016,april,Boston Celtics,101,Atlanta Hawks,102
2016,april,Houston Rockets,78,Golden State Warriors,104
2016,april,Dallas Mavericks,70,Oklahoma City Thunder,108
2016,april,Indiana Pacers,100,Toronto Raptors,90
2016,april,Detroit Pistons,101,Cleveland Cavaliers,106
2016,april,Portland Trail Blazers,95,Los Angeles Clippers,115
2016,april,Charlotte Hornets,91,Miami Heat,123
2016,april,Memphis Grizzlies,74,San Antonio Spurs,106
2016,april,Houston Rockets,106,Golden State Warriors,115
2016,april,Dallas Mavericks,85,Oklahoma City Thunder,84
2016,april,Indiana Pacers,87,Toronto Raptors,98
2016,april,Boston Celtics,72,Atlanta Hawks,89
2016,april,Memphis Grizzlies,68,San Antonio Spurs,94
2016,april,Detroit Pistons,90,Cleveland Cavaliers,107
2016,april,Portland Trail Blazers,81,Los Angeles Clippers,102
2016,april,Charlotte Hornets,103,Miami Heat,115
2016,april,Oklahoma City Thunder,131,Dallas Mavericks,102
2016,april,Golden State Warriors,96,Houston Rockets,97
2016,april,Toronto Raptors,101,Indiana Pacers,85
2016,april,Atlanta Hawks,103,Boston Celtics,111
2016,april,Cleveland Cavaliers,101,Detroit Pistons,91
2016,april,San Antonio Spurs,96,Memphis Grizzlies,87
2016,april,Miami Heat,80,Charlotte Hornets,96
2016,april,Oklahoma City Thunder,119,Dallas Mavericks,108
2016,april,Toronto Raptors,83,Indiana Pacers,100
2016,april,Los Angeles Clippers,88,Portland Trail Blazers,96
2016,april,Atlanta Hawks,95,Boston Celtics,104
2016,april,Cleveland Cavaliers,100,Detroit Pistons,98
2016,april,Golden State Warriors,121,Houston Rockets,94
2016,april,San Antonio Spurs,116,Memphis Grizzlies,95
2016,april,Miami Heat,85,Charlotte Hornets,89
2016,april,Dallas Mavericks,104,Oklahoma City Thunder,118
2016,april,Los Angeles Clippers,84,Portland Trail Blazers,98
2016,april,Boston Celtics,83,Atlanta Hawks,110
2016,april,Indiana Pacers,99,Toronto Raptors,102
2016,april,Houston Rockets,81,Golden State Warriors,114
2016,april,Portland Trail Blazers,108,Los Angeles Clippers,98
2016,april,Charlotte Hornets,90,Miami Heat,88
2016,april,Atlanta Hawks,104,Boston Celtics,92
2016,april,Miami Heat,97,Charlotte Hornets,90
2016,april,Toronto Raptors,83,Indiana Pacers,101
2016,april,Los Angeles Clippers,103,Portland Trail Blazers,106
2016,april,Oklahoma City Thunder,92,San Antonio Spurs,124
2016,may,Portland Trail Blazers,106,Golden State Warriors,118
2016,may,Charlotte Hornets,73,Miami Heat,106
2016,may,Indiana Pacers,84,Toronto Raptors,89
